Temp,SF,ChiSqr
29000,5.380500003115066e-23,38237516238.89313
70000,1.0860978467555232e-23,39292208265.7434
13000,2.9390491185030614e-21,41831666456.74766
16000,1.320474450499069e-21,45594557772.804985
30000,5.380500003115066e-23,48296371632.036446
20000,2.665485468919977e-22,53602193040.245735
80000,1.0860978467555232e-23,53947764994.39268
14000,1.320474450499069e-21,55647888332.8546
50000,5.380500003115066e-23,57537070529.85708
25000,1.1975660555404538e-22,62203762428.35851
26000,2.665485468919977e-22,64764698918.482574
17000,5.932710560852737e-22,68319423295.84938
21000,2.665485468919977e-22,79276701363.81349
27000,2.665485468919977e-22,84773191396.94168
15000,1.320474450499069e-21,109222134179.71826
18000,1.320474450499069e-21,111575052259.45712
22000,2.665485468919977e-22,114523987484.08554
35000,5.380500003115066e-23,116555145823.4826
60000,2.4173848406597176e-23,133354660914.8592
40000,1.1975660555404538e-22,145206832829.12616
28000,1.1975660555404538e-22,147313895406.24466
23000,2.665485468919977e-22,162109543421.72464
19000,5.932710560852737e-22,174814973412.12872
24000,5.932710560852737e-22,180008350228.78854
29000,1.1975660555404538e-22,189484579450.40735
70000,2.4173848406597176e-23,194710258391.05035
16000,2.9390491185030614e-21,225931324456.4908
30000,1.1975660555404538e-22,239322934520.59235
20000,5.932710560852737e-22,265611293782.53354
80000,2.4173848406597176e-23,267323403266.7681
14000,2.9390491185030614e-21,275746906413.9279
50000,1.1975660555404538e-22,285094551102.39966
25000,2.665485468919977e-22,308228420259.6311
26000,5.932710560852737e-22,320905509013.10675
17000,1.320474450499069e-21,338528784643.09906
21000,5.932710560852737e-22,392816697417.5907
27000,5.932710560852737e-22,420035781447.74023
15000,2.9390491185030614e-21,541179880078.73785
18000,2.9390491185030614e-21,552827553371.0367
22000,5.932710560852737e-22,567447370951.8784
35000,1.1975660555404538e-22,577510510263.1835
60000,5.380500003115066e-23,660741761701.1714
40000,2.665485468919977e-22,719442933588.2612
28000,2.665485468919977e-22,729900891075.8605
23000,5.932710560852737e-22,803203648399.8347
19000,1.320474450499069e-21,866150567688.2511
24000,1.320474450499069e-21,891862808758.132
29000,2.665485468919977e-22,938828332452.7296
70000,5.380500003115066e-23,964717904915.8552
30000,2.665485468919977e-22,1185741920098.0588
20000,1.320474450499069e-21,1315981458392.5742
80000,5.380500003115066e-23,1324463548846.174
50000,2.665485468919977e-22,1412478694007.5044
25000,5.932710560852737e-22,1527117103390.1519
26000,1.320474450499069e-21,1589897425023.1594
17000,2.9390491185030614e-21,1677232191135.3867
21000,1.320474450499069e-21,1946186089114.1956
27000,1.320474450499069e-21,2081005603188.961
22000,1.320474450499069e-21,2811338663665.905
35000,2.665485468919977e-22,2861193047293.6997
60000,1.1975660555404538e-22,3273533818638.455
