Temp,SF,ChiSqr
23000,2.9390491185030614e-21,19713980393120.527
29000,1.320474450499069e-21,23042613052846.953
70000,2.665485468919977e-22,23678018278370.965
30000,1.320474450499069e-21,29102581040405.105
80000,2.665485468919977e-22,32507195575499.945
50000,1.320474450499069e-21,34666888476011.895
25000,2.9390491185030614e-21,37480868189350.53
35000,1.320474450499069e-21,70222517354230.8
60000,5.932710560852737e-22,80342369659364.19
40000,2.9390491185030614e-21,87477961895869.28
28000,2.9390491185030614e-21,88751207140425.05
29000,2.9390491185030614e-21,114153893531758.8
70000,5.932710560852737e-22,117301692930177.66
30000,2.9390491185030614e-21,144174987753070.38
80000,5.932710560852737e-22,161041446857920.22
50000,2.9390491185030614e-21,171740258497248.06
35000,2.9390491185030614e-21,347882933928947.7
60000,1.320474450499069e-21,398016583897697.9
70000,1.320474450499069e-21,581112637156418.4
80000,1.320474450499069e-21,797798762290277.2
60000,2.9390491185030614e-21,1971769437074124.0
70000,2.9390491185030614e-21,2878823651162968.5
80000,2.9390491185030614e-21,3952282187799272.0
